congress,chamber,icpsr,bioguide_id,bioname,party,state_abbrev,district_id,rollcall_rows,unique_vote_ids,linkage_status,evidence_layers,missing_links,source_url,claim_boundary
118,House,20934,T000469,"TONKO, Paul",D,NY,NY-20,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,20946,T000467,"THOMPSON, Glenn",R,PA,PA-15,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,20952,C001078,"CONNOLLY, Gerald E. (Gerry)",D,VA,VA-11,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,20954,Q000023,"QUIGLEY, Mike",D,IL,IL-05,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,20955,C001080,"CHU, Judy",D,CA,CA-28,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,20958,G000559,"GARAMENDI, John",D,CA,CA-08,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21102,S001185,"SEWELL, Terri",D,AL,AL-07,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21103,G000565,"GOSAR, Paul",R,AZ,AZ-09,158,158,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21105,S001183,"SCHWEIKERT, David",R,AZ,AZ-01,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21106,C001087,"CRAWFORD, Rick",R,AR,AR-01,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21108,W000809,"WOMACK, Steve",R,AR,AR-03,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21116,W000806,"WEBSTER, Daniel A.",R,FL,FL-11,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21118,W000808,"WILSON, Frederica",D,FL,FL-24,157,157,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21123,S001189,"SCOTT, Austin",R,GA,GA-08,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21132,B001275,"BUCSHON, Larry",R,IN,IN-08,141,141,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21139,H001052,"HARRIS, Andy",R,MD,MD-01,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21140,K000375,"KEATING, William R.",D,MA,MA-09,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21142,H001058,"HUIZENGA, Bill",R,MI,MI-04,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21162,J000292,"JOHNSON, Bill",R,OH,OH-06,159,159,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
118,House,21167,K000376,"KELLY, Mike",R,PA,PA-16,160,160,voteview_member_metadata,voteview_member_metadata; bioguide_actor_identifier; member_district_metadata,roll_call_to_bill_or_action; public_law_or_statute; district_public_opinion_issue; sponsor_success_or_member_effectiveness; model_validation,https://voteview.com/static/data/out/members/HS118_members.csv,"Voteview actor-metadata context only; not roll-call-to-bill linkage, district public-opinion representation, sponsor effectiveness, public benefit, welfare, or model validation."
